,bus_stop_code,road_name,latitude,longitude,stop_description
2278,46011,Marsiling Rd,1.4385198561158001,103.7742921156719,Bef W'Lands Ctr Rd
2279,46019,Marsiling Rd,1.4386733329964,103.77412861099181,Aft W'Lands Ctr Rd
2280,46021,Woodlands Rd,1.42919861102901,103.76175138901188,Bef W'Lands Ind Pk D St 2
2281,46029,Woodlands Rd,1.4286142360512701,103.76226643430736,Aft W'Lands Ind Pk D St 2
2282,46031,Woodlands Rd,1.4335562926407,103.7619231548512,Kranji Lodge 1
2283,46039,Woodlands Rd,1.4330873187738002,103.76200180616921,Opp Kranji Lodge 1
2284,46041,Woodlands Rd,1.4366413700898701,103.76405579624996,Opp Globalfoundries
2285,46049,Woodlands Rd,1.4368998323746898,103.76460658875828,Globalfoundries
2286,46051,Woodlands Rd,1.43897086088179,103.76640888181255,Bef BKE
2287,46059,Woodlands Rd,1.4387537800127,103.76656472079624,Globalfoundries/Aft Bke
2288,46069,Woodlands Ctr Rd,1.44288948418349,103.76933833799299,W'Lands Train Checkpt
2289,46071,Marsiling Rd,1.43864652268091,103.77679962439777,Blk 137
2290,46079,Marsiling Rd,1.4388673139713302,103.77691747568024,Opp Blk 137
2291,46088,Woodlands Ctr Rd,1.44180914262822,103.7710866059444,Opp Blk 1A
2292,46091,Woodlands Ctr Rd,1.4396061636319097,103.77010864564294,Bef Bke
2293,46101,Woodlands Crossing,1.44460832436456,103.76774882217022,W'Lands Checkpt
2294,46109,Woodlands Crossing,1.44694093553778,103.76925342517903,W'Lands Checkpt
2295,46111,Admiralty Rd,1.44132222201705,103.77372416702164,Blk 23
2296,46119,Admiralty Rd,1.4410154597348601,103.77252382232055,Marsiling CC
2297,46121,Admiralty Rd,1.44387999997343,103.7764388889843,Opp Marsiling Lane Mkt/Fc
2298,46129,Admiralty Rd,1.44378798401059,103.77675415681387,Marsiling Lane Mkt/Fc
2299,46131,Admiralty Rd,1.44627465890953,103.77703712251773,Aft Marsiling Lane
2300,46139,Admiralty Rd,1.4461801595519,103.7772632603031,Aft Riverside Rd
2301,46141,Marsiling Dr,1.4436495955038202,103.77329520911691,Blk 32
2302,46149,Marsiling Dr,1.4436158329924,103.7737969440317,Blk 203
2303,46151,Marsiling Lane,1.44582725741537,103.77347243148316,Blk 212
2304,46159,Marsiling Lane,1.4456557748871002,103.77343912801255,Blk 206
2305,46161,Marsiling Lane,1.4453600614275601,103.77556464561282,GES S'pore
2306,46169,Marsiling Lane,1.4453519104457802,103.77526673254576,Si Ling Sec Sch
2307,46171,Marsiling Lane,1.4441287652664099,103.77800011395243,Opp Blk 19
2308,46179,Marsiling Lane,1.44401436320878,103.77787477069215,Blk 18
2309,46181,Marsiling Rd,1.44015882292646,103.778867882596,Opp Blk 12
2310,46189,Marsiling Rd,1.4400827162861698,103.77854042726402,Blk 12
2311,46191,Marsiling Rise,1.4397826823594901,103.78053807087814,Opp Blk 120
2312,46199,Marsiling Rise,1.43955043252866,103.78065534399263,Blk 120
2313,46201,Marsiling Dr,1.4407102095228501,103.77680238652405,Blk 10
2314,46209,Marsiling Dr,1.44025242879024,103.77727510649777,Blk 2
2315,46211,Johor Bahru,1.4649173243324798,103.76547712149444,Johor Bahru Checkpt
2316,46219,Johor Bahru,1.4654268105665,103.76826657164715,Johor Bahru Checkpt
2317,46221,Woodlands Ave 2,1.4309096816047,103.78759769642132,Innova JC
2318,46229,Woodlands Ave 2,1.4301305687472798,103.78706868583514,Opp Innova JC
2319,46239,Jln Datin Halimah,1.4939037928636398,103.74403292148666,Larkin Ter
2320,46241,Marsiling Lane,1.4421184522756498,103.77894354468205,Opp Blk 15
2321,46249,Marsiling Lane,1.44211238924063,103.77874767257565,Blk 15
2322,46251,Woodlands St 81,1.4409223616912,103.78908630031805,Riverside Sec Sch
2323,46261,Woodlands Ave 9,1.44256309213662,103.78694461350949,Blk 808
2324,46269,Woodlands Ave 9,1.44217333334596,103.7858849999918,Republic Poly
2325,46271,Woodlands Ave 2,1.44040195107982,103.785888069651,Opp Blk 802
2326,46279,Woodlands Ave 2,1.44021958652464,103.78690125681028,Blk 803
2327,46281,Woodlands Ave 7,1.43878695707764,103.79002589502426,Blk 825
2328,46289,Woodlands Ave 7,1.43872239825648,103.79091198323174,Blk 891C CP
2329,46291,Woodlands Ave 5,1.4364014799638998,103.78248384607949,Blk 106
2330,46299,Woodlands Ave 5,1.43692705673107,103.78274585693056,Opp Blk 106
2331,46301,Riverside Rd,1.4427426451727399,103.78280019667034,Progen Bldg
2332,46309,Riverside Rd,1.4431700864961898,103.78254975765707,Opp Progen Bldg
2333,46311,Marsiling Rd,1.4423410867907198,103.78051008341869,Blk 18
2334,46319,Marsiling Rd,1.4422903278546202,103.7802984405171,Opp Blk 18
2335,46321,Woodlands Ave 5,1.43457763941924,103.786556420339,W'Lands Civic Ctr
2336,46329,Woodlands Ave 5,1.43444810854853,103.78737576801932,Opp W'Lands Civic Ctr
2337,46331,Woodlands Ave 2,1.43314769562187,103.78816378743082,Blk 511
2338,46339,Woodlands Ave 2,1.43352632033198,103.78798319246937,Blk 370
2339,46341,Woodlands Ave 1,1.4317219369062502,103.78630311506315,Rosewood
2340,46349,Woodlands Ave 1,1.4318970485931,103.78622445675852,Aft Blk 353
2341,46351,Woodlands Ave 1,1.43084888887005,103.78373500001295,WOODHAVEN
2342,46359,Woodlands Ave 1,1.43082500006702,103.78299083334521,Aft Blk 336
2343,46361,Woodlands St 41,1.4274660260627,103.773787554639,Blk 425
2344,46369,Woodlands St 41,1.4276012134277298,103.77315906940314,Blk 413
2345,46371,Woodlands St 41,1.4291720879381498,103.77253170053456,Blk 406
2346,46379,Woodlands St 41,1.42911804399457,103.77294013114384,Blk 409
2347,46381,Woodlands Ave 3,1.42907427878851,103.76676266569542,Opp W'Lands Ind Pk D St 1
2348,46389,Woodlands Ave 3,1.4293039764059199,103.76660954719264,Aft W'Lands Ind Pk D St 2
2349,46391,Woodlands Ave 7,1.43921765358175,103.79299454006805,Blk 853
2350,46399,Woodlands Ave 7,1.43896035246776,103.7942370510925,Aft 888 Plaza
2351,46401,Woodlands Ave 4,1.44088595099083,103.79545806673288,Blk 864
2352,46409,Woodlands Ave 4,1.44063323115091,103.79570596322444,Blk 701A CP
2353,46411,Woodlands Ave 4,1.44270591766599,103.79441916127092,Blk 869
2354,46419,Woodlands Ave 4,1.44356110989447,103.79409801518702,Evergreen Pr Sch
2355,46421,Woodlands St 83,1.44087032562722,103.79353779670151,Evergreen Sec Sch
2356,46429,Woodlands St 83,1.4407144440065802,103.7931500000338,Blk 856
2357,46431,Woodlands St 82,1.44397726846722,103.79225565189951,Blk 840
2358,46439,Woodlands St 82,1.44413536712492,103.7926500719085,Blk 880
2359,46441,Woodlands St 82,1.44219465826527,103.78973710977665,Blk 816
2360,46449,Woodlands St 82,1.4423550356724097,103.7900372770344,Blk 875
2361,46451,Woodlands Ave 9,1.4445439636623703,103.78920988459528,Opp Blk 872
2362,46459,Woodlands Ave 9,1.4441853308513,103.78940895329838,Blk 872
2363,46461,Woodlands Ave 9,1.4465959835481497,103.7935966189834,Opp Blk 757A CP
2364,46469,Woodlands Ave 9,1.4466886590509298,103.79491852510796,Blk 759
2365,46471,Woodlands Ave 9,1.4479693184174698,103.79758820990358,Opp Blk 773
2366,46479,Woodlands Ave 9,1.4479686979514297,103.79840963198185,Blk 774
2367,46481,Woodlands Ave 9,1.44964404178885,103.80111252580271,Aft Woodlands Ind Pk E6
2368,46489,Woodlands Ave 9,1.44952095631928,103.80160651744906,Aft Gambas Ave
2369,46491,Woodlands Ave 3,1.43188974761143,103.77200799456398,Blk 402
2370,46499,Woodlands Ave 3,1.4322913388299001,103.77219638823969,Opp Blk 402
2371,46501,Woodlands Ctr Rd,1.4379694027160599,103.77118912980488,Opp Marsiling Pk
2372,46509,Woodlands Ctr Rd,1.43804390195153,103.7709643228368,Marsiling Pk
2373,46511,Woodlands Ctr Rd,1.43438229479103,103.772556759747,Marsiling Pr Sch
2374,46519,Woodlands Ctr Rd,1.43554811627266,103.77213801008085,Opp Blk 144
2375,46521,Woodlands Ave 3,1.43237833345523,103.77429333367095,Marsiling Stn
2376,46529,Woodlands Ave 3,1.43208152770031,103.77459689006626,Opp Marsiling Stn
2377,46531,Woodlands Ave 3,1.43240249999047,103.77751138903015,Blk 173
2378,46539,Woodlands Ave 3,1.4320996290417298,103.7782236553492,Blk 320
2379,46541,Woodlands Ave 3,1.4332833150330901,103.78083569681783,Opp Blk 347
2380,46549,Woodlands Ave 3,1.43319818915334,103.7812567265195,Blk 347
2381,46551,Woodlands St 13,1.4353272824077,103.78162336464779,Blk 101
2382,46559,Woodlands St 13,1.43550165535928,103.78127722609429,Opp Blk 101
2383,46561,Woodlands St 13,1.4346119243978401,103.77719002912508,Opp Blk 178
2384,46569,Woodlands St 13,1.43472154667119,103.7774588094864,Blk 178
2385,46571,Woodlands St 13,1.4347541784839197,103.77585353578822,Opp Blk 154
2386,46579,Woodlands St 13,1.43488583298053,103.77552249997429,Blk 154
2387,46581,Woodlands St 13,1.4364411890996,103.7737963670642,Opp Blk 146
2388,46589,Woodlands St 13,1.4363230600520802,103.77410863406608,Blk 146
2389,46591,Woodlands Ave 1,1.4306895897622298,103.77322606797722,Blk 303
2390,46611,Woodlands Ave 1,1.42923412810157,103.77760584579323,Fuchun Sec Sch
2391,46619,Woodlands Ave 1,1.42907407993851,103.77775112537243,Opp Fuchun Sec Sch
2392,46621,Woodlands Ave 1,1.4295553591648102,103.78064562823636,Blk 335
2393,46629,Woodlands Ave 1,1.42946092866646,103.7808172850331,The Woodgrove
2394,46631,Woodlands Ave 2,1.4368929755187199,103.78915264291737,Blk 892C CP
2395,46639,Woodlands Ave 2,1.4370220536045302,103.78884919678751,Opp Blk 892C CP
2396,46641,Woodlands Ave 5,1.4353788284317601,103.79002659369448,Blk 894C
2397,46649,Woodlands Ave 5,1.4351357156533602,103.79042134084122,Blk 515
2398,46651,Woodlands Ave 4,1.4329809685424097,103.79455264522785,Blk 550
2399,46659,Woodlands Ave 4,1.4326927277132202,103.79414300304941,Opp Blk 550
2400,46661,Woodlands Dr 50,1.4375922192539201,103.7922892857946,Opp Blk 896B
2401,46669,Woodlands Dr 50,1.43740934044808,103.79182446445486,W'Lands Pr Sch
2402,46671,Woodlands Dr 50,1.4368916698221899,103.79462234269221,Bef 888 Plaza
2403,46679,Woodlands Dr 50,1.43677694401385,103.7948505560336,Opp 888 Plaza
2404,46681,Woodlands Ave 4,1.4357329097814,103.79577696652271,Blk 899A
2405,46689,Woodlands Ave 4,1.43587054546915,103.79601265965387,Blk 609
2406,46691,Woodlands Ave 4,1.43823132518893,103.79587886684328,Opp 888 Plaza
2407,46699,Woodlands Ave 4,1.43769989889611,103.79566316043969,888 Plaza
2408,46709,Marsiling Dr,1.4414473908594598,103.77554719559572,Aft Blk 1
2409,46711,Woodlands Ave 8,1.45470160187201,103.80084970775464,Bef Admiralty Rd West
2410,46719,Woodlands Ave 8,1.45490953729339,103.80106314214777,Givaudan S'pore
2411,46721,Woodlands Ave 8,1.45248916519346,103.80178758846796,Bef W'Lands Ind Pk E7
2412,46729,Woodlands Ave 8,1.4521571470745,103.80223070821164,Aft W'Lands Ind Pk E7
2413,46731,Gambas Ave,1.44852127932275,103.80430219810921,Yew Huat Scaffolding Work
2414,46739,Gambas Ave,1.4484735027456102,103.804003380222,BLK 782
2415,46741,Gambas Ave,1.44632701434368,103.80719269495764,Seagate
2416,46749,Gambas Ave,1.44598746959694,103.80719081852185,Opp Seagate
2417,46761,Woodlands Ave 7,1.4396444440097702,103.7974002780198,Blk 706
2418,46769,Woodlands Ave 7,1.43935103379454,103.79735798460472,Blk 666
2419,46771,Woodlands Ave 7,1.44088808355944,103.80018670656507,Opp Admiralty Stn
2420,46779,Woodlands Ave 7,1.44071357576488,103.80070754495144,Admiralty Stn
2421,46781,Woodlands Ave 6,1.4426756910742802,103.80124424937156,Bef Admiralty Pr Sch
2422,46789,Woodlands Ave 6,1.44351138898079,103.80106305603078,Opp Admiralty Pr Sch
2423,46791,Woodlands Ave 6,1.4456949994005701,103.79963351229269,Blk 722
2424,46799,Woodlands Ave 6,1.44586617373151,103.79970850070715,Blk 786A CP
2425,46801,Woodlands Ave 6,1.4465120574806398,103.79756626316296,Aft W'Lands Mart
2426,46809,Woodlands Ave 6,1.4464966231934602,103.79808713932866,Opp W'Lands Mart
2427,46811,Woodlands Circle,1.44379237320988,103.79931523209541,Blk 726
2428,46821,Woodlands Circle,1.44215561041047,103.79755539404627,Blk 713
2429,46831,Woodlands Circle,1.44364527797106,103.7956269439894,Blk 747A CP
2430,46841,Woodlands Circle,1.44498571659794,103.79690162812368,Opp Blk 739A CP
2431,46851,Woodlands Ring Rd,1.43612666735899,103.7976126766055,Blk 664
2432,46859,Woodlands Ring Rd,1.4362025834102,103.79739593537927,Blk 608A
2433,46861,Woodlands Ring Rd,1.4351557855199297,103.79998340500157,Opp Blk 624B
2434,46869,Woodlands Ring Rd,1.4350767176764598,103.80054550817393,Blk 628A
2435,46871,Woodlands Ring Rd,1.43679116597713,103.8017651230432,Blk 644
2436,46879,Woodlands Ring Rd,1.4370661682256398,103.802159271334,Blk 637
2437,46881,Woodlands Loop,1.44983018145906,103.80523207218323,Old Chang Kee Bldg
2438,46891,Woodlands Loop,1.44823908984273,103.80703539255815,Jordon Food Ind
2439,46901,Woodlands Loop,1.4479841829065,103.80951476110356,Blk 15
2440,46911,Woodlands Loop,1.45068968281344,103.81027103832493,Opp Blk 20
2441,46921,Woodlands Link,1.4533158942723998,103.810890049605,Opp Blk 22
2442,46931,Woodlands Ave 9,1.45305389773625,103.80789928421207,Opp W'Lands Spectrum 1
2443,46941,Woodlands Ave 9,1.45167306508663,103.80547695607456,Opp Nylect Engrg
2444,46951,Woodlands Dr 14,1.4314369217143401,103.79133300087985,Blk 536A
2445,46961,Woodlands Ave 4,1.43048944407628,103.79285722250488,Blk 547
2446,46969,Woodlands Ave 4,1.4305918178240702,103.79269972105995,Blk 532
2447,46971,Woodlands Ave 1,1.43187555599274,103.79034249996819,Woodgrove Pr Sch
2448,46979,Woodlands Ave 1,1.43130555598072,103.79065444401148,Opp Blk 507
2449,46981,Woodlands Ave 1,1.4281033695951297,103.792511107377,Blk 541
2450,46989,Woodlands Ave 1,1.42802334589801,103.79221259917931,Opp Blk 540
2451,46991,Woodlands Ave 1,1.42764093083406,103.79587149975599,Blk 589
2452,46999,Woodlands Ave 1,1.42742826147903,103.79600329149083,Opp Blk 589
2453,47011,Admiralty Rd,1.4507676625539199,103.77863124035153,Bef W'Lands Waterfront Pk
2454,47019,Admiralty Rd,1.4507515524144199,103.7789293071152,Aft W'Lands Waterfront Pk
2455,47021,Admiralty Rd West,1.4511345744486002,103.78327492635378,Khalsa Crescent Drug Rehab Ctr
2456,47029,Admiralty Rd West,1.45096550351717,103.78252315836184,Opp Khalsa Crescent Drug Rehab Ctr
2457,47031,Admiralty Rd West,1.45176361051626,103.7881440410257,Bef Keramat Rd
2458,47039,Admiralty Rd West,1.45156922188356,103.78905216062748,Aft View Rd
2459,47041,Admiralty Rd West,1.4525686110143998,103.79164305597229,Opp W'Lands Auto Hub
2460,47049,Admiralty Rd West,1.4524652414133798,103.7925804884025,W'Lands Auto Hub
2461,47051,Admiralty Rd West,1.4544974999999398,103.79560277796769,Aft W'Lands Ind Pk E4
2462,47059,Admiralty Rd West,1.4539645018224698,103.7954729366899,Bef W'Lands Ind Pk E4
2463,47061,Admiralty Rd West,1.45605441023441,103.79808423496016,Aft Attap Valley Rd
2464,47069,Admiralty Rd West,1.4559390806950199,103.79877069336828,Nth Tech
2465,47071,Admiralty Rd West,1.45761031985152,103.80214839695257,Bef British American Tobacco
2466,47079,Admiralty Rd West,1.45786431264124,103.8029959994045,Opp British American Tobacco
2467,47081,Senoko Rd,1.4620233639851699,103.80383405130848,Aft Senoko Cres
2468,47089,Senoko Rd,1.46227877192855,103.80387918503344,Aft Senoko Dr
2469,47091,Senoko Dr,1.4645966256977,103.80602561139149,Bef Senoko Cres
2470,47099,Senoko Dr,1.46400708429355,103.80529911397457,MASTERDON
2471,47101,Senoko Dr,1.4665372220069297,103.80906583298409,Aft Senoko Ave
2472,47109,Senoko Dr,1.4660841670108602,103.80861861101393,Maxsteel Enterprise
2473,47111,Senoko Ave,1.46619184828781,103.81100178837576,Bef Senoko Way
2474,47119,Senoko Ave,1.4664610498092698,103.81068004378777,Aft Senoko Way
2475,47121,Senoko Rd,1.4637132491473202,103.80278498662895,Opp Lian Aik Siong Machinery
2476,47129,Senoko Rd,1.46369329324947,103.8029823843495,Lian Aik Siong Machinery
2477,47131,Senoko Rd,1.46664224303828,103.80222436305642,Fuji Oil S'Pore
2478,47141,Senoko Rd,1.4675695884883502,103.80367776966507,Bef Sc Auto
2479,47151,Senoko Rd,1.46627333237122,103.80397260190183,Aft Scania S'Pore
2480,47169,Senoko Dr,1.46092504799029,103.80059733131965,CHUAN LIM CONSTRN
2481,47179,Senoko Loop,1.4582842483117602,103.79880737870577,Comfortdelgro Engrg
2482,47189,Senoko Loop,1.45900316740952,103.80129287195831,K.U.S. Holdings
2483,47199,Senoko Loop,1.4612358361056599,103.80266128022876,Bef Senoko Dr
2484,47501,Woodlands Dr 16,1.43046208317462,103.79470229416464,Opp Blk 583
2485,47511,Woodlands Dr 16,1.4319035458350802,103.79644777764182,Blk 554
2486,47521,Woodlands Dr 16,1.43165346145517,103.79813585749302,Opp Blk 575
2487,47539,Woodlands Ave 6,1.4287055520168799,103.79766275675344,Opp Woodgrove Sec Sch
2488,47541,Woodlands Ave 6,1.4378920193750102,103.80334162830195,Blk 639
2489,47549,Woodlands Ave 6,1.4379048516894999,103.80352352573782,Opp Blk 639
2490,47551,Woodlands Ave 6,1.43472623786722,103.8018875523328,Blk 630
2491,47559,Woodlands Ave 6,1.4346125448530802,103.80204564158957,Opp Blk 630
2492,47561,Woodlands Ave 5,1.4332082012469798,103.79885163626874,Blk 620
2493,47569,Woodlands Ave 5,1.4329194553475901,103.7987803897484,Opp Blk 620
2494,47571,Woodlands Ave 5,1.4334902405191898,103.79639715585556,Blk 618
2495,47579,Woodlands Ave 5,1.4333134741951998,103.79597019770507,Blk 556
2496,47581,Woodlands Ave 5,1.43464494959345,103.79352674536877,Opp Blk 521
2497,47589,Woodlands Ave 5,1.43479106906247,103.7925444431126,Blk 519A CP
2498,47591,Woodlands Ave 6,1.4397387269362398,103.8025081158021,Blk 680
2499,47599,Woodlands Ave 6,1.4399264222861998,103.80263149734922,Blk 683A
2500,47601,Woodlands Ave 7,1.44211880036977,103.80304911976371,Blk 793
2501,47609,Woodlands Ave 7,1.4418494178268502,103.80309468577371,Opp Blk 793
2502,47611,Woodlands Ave 7,1.4438870617351698,103.80622284389756,Woodsvale Condo
2503,47619,Woodlands Ave 7,1.44430697551185,103.80713784459923,Opp Woodsvale Condo
2504,47621,Woodlands Ave 7,1.4468921811945301,103.80982770058664,Aft Gambas Ave
2505,47629,Woodlands Ave 7,1.44667808186871,103.80985736845513,Seagate
2506,47639,Woodlands Ave 1,1.4290605076258,103.77500148961992,Blk 418
2507,47641,Woodlands Dr 62,1.43923143369845,103.80372860775078,Blk 681A
2508,47649,Woodlands Dr 62,1.43909453192901,103.8036760000029,Opp Blk 681B
2509,47651,Woodlands Dr 73,1.4416971090803001,103.80525516994506,Blk 684B
2510,47659,Woodlands Dr 73,1.4414634989333701,103.80545909188204,Blk 685A
2511,47661,Woodlands Cres,1.44445189092675,103.80275437815418,Blk 788E
2512,47671,Woodlands Cres,1.4463431737806898,103.80365132611,Opp Admiralty Sec Sch
2513,47681,Woodlands Cres,1.44457845619804,103.80448623998072,Woodsvale Condo
2514,47711,Jln Jim Quee,1.4634583411256499,103.76442341207212,JB Sentral Bus Ter
2515,47801,Admiralty Rd West,1.46417400978934,103.81298347775379,Sunshine Bakery
2516,47809,Admiralty Rd West,1.46379183832972,103.813587498325,Opp Sunshine Bakery
2517,47811,Admiralty Rd West,1.4623769225129097,103.80898707919847,W'Lands Sunny Food
2518,47819,Admiralty Rd West,1.4625580134543001,103.81005089658552,Opp W'Lands Sunny Food
2519,47821,Admiralty Rd West,1.4607771768418798,103.80582927631107,Opp Sumitomo Bakelite S'pore
2520,47829,Admiralty Rd West,1.46054631909982,103.80617388921057,Sumitomo Bakelite S'pore
2521,48011,Mandai Rd,1.4105360569245202,103.77449402303928,Opp Mandai Camp 2
2522,48019,Mandai Rd,1.4104789032488603,103.77547240613428,Mandai Camp 2
2523,48021,Mandai Rd,1.4109193571942198,103.7794566466511,Aft Mandai Lake Rd
2524,48029,Mandai Rd,1.41056509187543,103.77968553987141,Bef Mandai Lake Rd
2525,48031,Mandai Rd,1.41109191008995,103.78316982719808,LP 162
2526,48039,Mandai Rd,1.41075606597918,103.78320916874394,LP 159
2527,48041,Mandai Rd,1.4126831752950302,103.78892108182363,Aft Jln Ulu Sembawang
2528,48049,Mandai Rd,1.41239185628293,103.78930383598242,Bef Jln Ulu Sembawang
2529,48051,Mandai Rd,1.4152938185780701,103.79737495337395,Mandai Agrotech Pk
2530,48059,Mandai Rd,1.4150210915562702,103.79763214717948,Opp Mandai Agrotech Pk
2531,48061,Mandai Rd,1.41583154711836,103.80385151827095,Bef Mandai Ave
2532,48069,Mandai Rd,1.41601156056508,103.80203473964005,Aft Mandai Ave
2533,48071,Mandai Rd,1.41176331480418,103.80578610823427,Mandai Crematorium
2534,48079,Mandai Rd,1.41314885322808,103.80529445672701,Opp Mandai Crematorium
2535,48081,Mandai Rd,1.4054213754882698,103.80892543786543,Opp Upp Seletar Reservoir
2536,48089,Mandai Rd,1.40560991243809,103.80795339830529,Upp Seletar Reservoir
2537,48091,Mandai Rd,1.40274777797647,103.81238027797018,SCDF Nee Soon Camp
2538,48099,Mandai Rd,1.4029276207033998,103.81200115976088,Opp SCDF Nee Soon Camp
2539,48101,Mandai Rd,1.4024103860869899,103.81439973574913,Aft Meng Suan Rd
2540,48109,Mandai Rd,1.40220535791866,103.81401491687515,Opp Meng Suan Rd
2541,48111,Mandai Lake Rd,1.40944188012509,103.77966346202636,Aft Mandai Rd
2542,48119,Mandai Lake Rd,1.40961851672775,103.77929091400648,Bef Mandai Rd
2543,48131,Mandai Lake Rd,1.40462388269986,103.78935694475769,S'Pore Zoo
2544,48141,Mandai Ave,1.41557085636805,103.8094962642582,Opp Mandai Crematorium & Columbarium
2545,48149,Mandai Ave,1.41521080481899,103.80907903666171,Mandai Crematorium & Columbarium
2546,49011,Sg Kadut St 1,1.41051803168987,103.75228251770572,Opp Kim Hock Corp Pte Ltd
2547,49019,Sg Kadut St 1,1.4105430550966298,103.75244718246051,Kim Hock Corp Pte Ltd
2548,49021,Sg Kadut St 1,1.41337474993907,103.75177016684296,WHYE WAH DEVT & CONSTRN
2549,49029,Sg Kadut St 1,1.41359128228018,103.75189550271324,SIT LEY TIMBER
2550,49031,Sg Kadut St 1,1.4163160467177298,103.75124374338002,Opp Crown Alliance Industries
2551,49039,Sg Kadut St 1,1.41665386559511,103.75136638264013,Asia Rattan Trading Co
2552,49041,Sg Kadut St 1,1.41926629646719,103.75071744712069,DHdeco Pte Ltd
2553,49049,Sg Kadut St 1,1.420040467845,103.75074630835056,Sim Hup Co
2554,49051,Sg Kadut St 1,1.42276696289419,103.75010170518757,Aft Sg Kadut Eating Hse
2555,49059,Sg Kadut St 1,1.4231819921010402,103.7501925325452,Aft LCS Optiroc Pte Ltd
2556,49061,Sg Kadut St 1,1.4261260435369298,103.74894489726995,Poh Cheong Concrete Products
2557,49069,Sg Kadut St 1,1.4264399252605,103.74887339054355,Tropical Furniture Ltd
2558,49071,Sg Kadut Dr,1.4292093691445402,103.74707415989546,Opp Wason Wood Ind
2559,49079,Sg Kadut Dr,1.4293684026762599,103.74721764191128,Wason Wood Ind
2560,49081,Sg Kadut Dr,1.43392569720193,103.74846964367356,Aft Kranji Cres
2561,49089,Sg Kadut Dr,1.43387888896839,103.74860194398363,Bef Kranji Cres
2562,49091,Kranji Rd,1.42753888899762,103.75641027798768,Opp Kranji Wtr Reclam Plt
2563,49099,Kranji Rd,1.42763,103.7566,AFT KRANJI WATER RECLAMATION PLANT
2564,49101,Kranji Rd,1.4301926513916698,103.75584633886156,Opp Ordinance Supply Base
2565,49109,Kranji Rd,1.4288515447180399,103.75622617449282,Kranji Wtr Reclam Plt
2566,49111,Kranji Rd,1.43245972200669,103.75543333298813,Aft Jln Lam Huat
2567,49119,Kranji Rd,1.43218727065725,103.75568435534464,Blk 2
2568,49121,Kranji Rd,1.43528737784327,103.75494271333444,Aft SMRT Buses Kranji Depot
2569,49129,Kranji Rd,1.4348751185410202,103.75521112659418,Lip Guan Ind
2570,49131,Sg Kadut Ave,1.4081218190728302,103.75361193086512,Tan Chiang Bros Marble
2571,49139,Sg Kadut Ave,1.40797195308481,103.7535208650928,Bef Sg Kadut Way
2572,49141,Kranji Way,1.4383065782823998,103.74365393048626,Ctrl Granite Ind
2573,49149,Kranji Way,1.4384191025473503,103.74316251360835,Bef Fishing Ground A
2574,49151,Kranji Way,1.43666749998525,103.74684027798632,Daiya Engrg
2575,49159,Kranji Way,1.43707187354398,103.74581261172024,Econ Group
2576,49169,Kranji Way,1.4356326647634,103.74855065686644,Tong Seng Concrete Ltd
2577,49171,Kranji Way,1.43471927034855,103.75086631663142,OPP SHINGDA CONSTRN
2578,49179,Kranji Way,1.4346796758553702,103.75053324827904,Aft Kranji Cres
2579,49181,Kranji Loop,1.43689816677634,103.75406639623812,Dapolite Ind
2580,49189,Kranji Loop,1.43646977071566,103.75373454312799,Aft Kranji Rd
2581,49199,Kranji Way,1.4383674275062999,103.73578447263064,Kranji Reservoir Pk B
2582,49209,Neo Tiew Cres,1.44513667520796,103.72983812848105,Sg Buloh Wetland Reserve
2583,49211,Kranji Way,1.43868741216241,103.73509597131071,PUB Quarter
2584,49219,Kranji Way,1.43853758245996,103.7356230093544,Opp PUB Quarter
2585,49229,Neo Tiew Cres,1.44030777799976,103.7321016670081,Long Kuan Hung Crocodile Farm
2586,49239,Neo Tiew Cres,1.4405789318193103,103.72792746500629,Opp Nyee Phoe Group
2587,49249,Neo Tiew Cres,1.4370552073333502,103.72546776099372,Aft Neo Tiew Rd
2588,50011,Kg Java Rd,1.3118199999951798,103.84719777801662,Opp Parish Of Christ Ch
2589,50019,Keng Lee Rd,1.31194891032358,103.8476385617414,Parish Of Christ Ch
2590,50021,Thomson Rd,1.3173533543911,103.84421700922243,United Sq
2591,50029,Thomson Rd,1.3164794161467301,103.84484281963607,Opp United Sq
2592,50031,Thomson Rd,1.3212730729279099,103.84177172353407,Opp Novena Ch
2593,50037,Thomson Rd,1.32109968376279,103.84224304873379,Novena Stn Exit B
2594,50038,Thomson Rd,1.31962671001555,103.84343862536717,Novena Stn
2595,50041,Thomson Rd,1.3236233332491398,103.84161545670324,Novena Lodge
2596,50049,Thomson Rd,1.32354108650178,103.84189326889334,Opp Novena Lodge
2597,50051,Thomson Rd,1.3258780559999999,103.84181190000001,Thomson Med Ctr
2598,50059,Thomson Rd,1.32489453398384,103.84211744421322,Opp Thomson Med Ctr
2599,50061,Newton Rd,1.31743500021924,103.84143789916806,Opp Hotel Royal
2600,50069,Newton Rd,1.31702163080967,103.84164776289316,Hotel Royal
2601,50071,Norfolk Rd,1.31572306955077,103.84707504887321,Bef Carlisle Rd
2602,50079,Norfolk Rd,1.3158394166193101,103.84693372586678,Opp Carlisle Rd
2603,50081,Owen Rd,1.31663163574561,103.85024851239793,Blk 41A
2604,50089,Owen Rd,1.31665493432357,103.85044724612105,Blk 51
2605,50111,Moulmein Rd,1.31875833024702,103.84655495764228,Revival Ctr Ch
